Electrical_Load,Renewable_generation,Heat_load
20.986719952395,42.086899264444,1.38754568126855e-08
22.4534453503662,39.5542911165126,2.23672073637129
23.4118535779808,33.7795422731823,4.01341114944617
23.146640980473,26.1201713332129,6.15590365396932
24.9571281446545,21.5568804259252,7.84170344576936
22.4365125106618,16.6702654796875,7.91629461552286
20.7898898777634,11.8969560640512,8.24027705999632
21.5598781084175,7.65436732038356,9.09959711374591
17.576372267386,6.24619307120373,8.74743606157763
20.032287993282,2.57004543754368,9.03463696189848
19.9923626868049,0,10.0691235163662
19.961622356665,0,9.84666027200517
19.4469564566584,0,9.50285446493058
19.4524428868233,0,9.94678937381889
17.867532018549,0,11.1696428087549
17.4142907022033,0,12.9234639116196
16.0986628526028,0,13.2356134514864
15.0730863195048,0,12.7339843788184
13.934525783852,0,9.795077191557
13.0956331862249,0,8.79801428100707
12.5010088249121,0,6.99995414882359
12.2553513014546,0,17.0349419649786
12.2098578981657,0,26.7869043849512
12.3346716125912,0,39.5034560792463
11.1557946670264,0,40.136042104901
11.5871968053002,0,31.8530093739022
11.8041817618822,0,21.97429858883
10.8358476536605,0,11.11644254833
11.6085254696083,0,0
11.0013078714467,0,0
9.14759074161431,0,0
8.63706668397984,0,0
9.0106706293857,0,0
8.32127100047873,0,0
9.62121234897875,0,0
8.05256185680755,0,0
9.94019370934125,0,0
9.0463965967915,0,0
9.95614192374712,0,0
9.73869208519308,0.155241066765126,0
9.8135160291468,0.277234819061912,0
10.2153524717603,0.463357026932607,2.03235425459285
8.70829595214268,0.601957081549016,4.9919498982018
7.86073922516884,6.705231037512,6.72328461095161
7.44928410328228,13.2506499661127,8.78943875655588
8.33435296543675,19.6911034895009,11.7247285469546
8.18958732489124,25.6314126900976,13.0712680427508
9.1576470651003,29.0106374115463,15.4966409458359
11.4928713641387,34.5311833310923,18.732306866481
11.0355447007199,39.5299610629372,21.2157377915582
11.784686883658,46.8362951775038,21.8402830146585
10.79250263978,47.6236529225656,28.8680878755701
11.9620040488656,55.6625673466931,30.0756695727329
10.4028683244381,65.3989478229902,23.0690647758126
9.61093516129327,69.2902740214538,17.1286901338879
8.64845180979945,71.2926429040131,13.921653529265
7.05589350167897,87.0822513490883,9.47913192373147
7.57464517294726,93.5008628982166,6.61129539054068
7.49975715471267,84.8353236509776,4.6646589466903
7.5973511179885,96.1109672270009,2.457190821835
7.62574049475954,92.0712947677294,0
8.0722771448368,116.576740827434,1.5393476641122
8.31297961060926,104.944343439307,3.10731317580226
9.57664173481432,115.091195344715,4.80401460872933
10.3976600193343,117.203499818359,6.36424175564512
9.70687746389124,126.308004272977,6.82807655796969
8.34179900443385,117.748252203533,6.75464736499086
9.28580706897106,130.701563566574,6.74640666297804
8.78818198575518,129.328424544699,7.79631837628347
10.413097506054,125.416306297267,5.03365964348818
12.3661934326757,117.688161020622,3.59934599816146
11.4867052168111,120.348077020284,1.93910216753865
13.6075430252881,132.409969330963,0
13.2869751321223,142.018841510201,5.2943458739681
13.2156002305264,145.174153280367,9.52728824949916
12.3147901565937,133.3740774263,15.5385433564529
12.6083856447672,138.728518755987,18.8398476048446
12.5582687633518,128.122234880508,14.489194901489
11.7362908341466,123.596461179543,11.0194546427806
11.3954367691233,131.125814186202,5.90040975036312
10.680088977324,126.675721338353,1.53871402873323
12.2654738562748,119.007320756748,4.62547528268029
12.3025449832725,119.003584289773,6.9826015674456
12.230853405465,111.631312187444,9.22124657466542
12.97779543449,125.934342015935,11.4283111124252
14.8581003496478,102.632096520923,20.4341174599739
12.9572310263415,104.321467705758,32.6305390207978
14.2915042838845,100.390324265807,44.6098236359229
13.7431778128674,95.0949104464196,51.5436234595212
15.3929953131813,88.2178485337999,64.3034919613587
18.5609154735827,79.7051774446142,63.0044897638058
21.0820794451406,82.2449563431602,76.9373915617989
22.5147798257977,67.2603505853664,84.4072881768417
22.0490891129276,59.6475507782774,69.090530564813
21.2632847985304,53.5296480983413,43.0112679424198
21.0005417611801,55.8188585735902,21.1814278736291
21.1168362519395,45.044342346266,1.36487639709642e-08
22.372778819152,40.0375067855228,2.00502690483083
20.3219893876015,30.7401774514814,3.9043898306437
23.6708521896442,25.9577707846832,5.89094228213101
23.5639705257477,24.8228822683898,7.57022593979012
